1.410310998091377914e+08 1.966090000000000160e+01
1.404363330010347068e+08 1.990659999999999741e+01
1.416039158749713004e+08 2.015240000000000009e+01
1.424545161506676972e+08 2.039809999999999945e+01
1.409090629245862067e+08 2.064390000000000214e+01
1.404676915213857889e+08 2.088970000000000127e+01
1.405102868696117997e+08 2.113540000000000063e+01
1.409945149324857891e+08 2.138119999999999976e+01
1.408084542713068128e+08 2.162690000000000268e+01
1.414965129224391878e+08 2.187270000000000181e+01
1.396960102124517858e+08 2.211850000000000094e+01
1.402251855733680129e+08 2.236420000000000030e+01
1.395690081489691138e+08 2.260999999999999943e+01
1.406649890306262076e+08 2.285570000000000235e+01
1.409571460696542859e+08 2.310150000000000148e+01
1.393518502761451900e+08 2.334730000000000061e+01
1.400798909967947006e+08 2.359299999999999997e+01
1.404175179891582131e+08 2.383879999999999910e+01
1.392185765716935098e+08 2.408449999999999847e+01
1.396225790116286874e+08 2.433029999999999760e+01
1.392107369105162024e+08 2.457610000000000028e+01
1.399709200696605146e+08 2.482179999999999964e+01
1.390889612110599875e+08 2.506759999999999877e+01
1.395224930632362962e+08 2.531329999999999814e+01
1.384353971002599895e+08 2.555909999999999727e+01
1.400213551166954041e+08 2.580489999999999995e+01
1.391723227358522117e+08 2.605059999999999931e+01
1.391454066474278867e+08 2.629640000000000200e+01
1.387853060937671065e+08 2.654209999999999781e+01
1.382425421293612123e+08 2.678790000000000049e+01
1.381936750913201869e+08 2.703369999999999962e+01
1.373637191140483916e+08 2.727940000000000254e+01
1.379318312441132963e+08 2.752520000000000167e+01
1.374013493553664088e+08 2.777100000000000080e+01
1.376665903244121969e+08 2.801670000000000016e+01
1.376801790290831923e+08 2.826249999999999929e+01
1.381646684367997050e+08 2.850820000000000221e+01
1.377478612773762047e+08 2.875400000000000134e+01
1.383789518126736879e+08 2.899980000000000047e+01
1.376566601424958110e+08 2.924549999999999983e+01
1.368617212337498069e+08 2.949129999999999896e+01
1.372680756606341898e+08 2.973699999999999832e+01
1.382634478473928869e+08 2.998280000000000101e+01
1.375725147850407064e+08 3.022860000000000014e+01
1.368327146041508913e+08 3.047429999999999950e+01
1.372134594956122935e+08 3.072009999999999863e+01
1.369769639254635870e+08 3.096579999999999799e+01
1.373660710633660853e+08 3.121159999999999712e+01
1.372356718523753881e+08 3.145739999999999981e+01
1.369895073133178949e+08 3.170309999999999917e+01
1.374651118060917854e+08 3.194890000000000185e+01
1.395914819131276011e+08 3.219460000000000122e+01
1.378327906334716976e+08 3.244040000000000390e+01
1.365400349571805000e+08 3.268619999999999948e+01
1.367012701334137022e+08 3.293189999999999884e+01
1.376488205478590131e+08 3.317769999999999442e+01
1.378944624410933852e+08 3.342340000000000089e+01
1.366461313559635878e+08 3.366919999999999646e+01
1.373206012306509912e+08 3.391499999999999915e+01
1.375578807957017124e+08 3.416069999999999851e+01
1.374661570872707963e+08 3.440650000000000119e+01
1.381602260033777058e+08 3.465220000000000056e+01
1.372513510954796076e+08 3.489800000000000324e+01
1.381657137568562925e+08 3.514380000000000592e+01
1.377287847703804076e+08 3.538949999999999818e+01
1.378894973207277954e+08 3.563530000000000086e+01
1.374771325922341943e+08 3.588109999999999644e+01
1.385475039105562866e+08 3.612680000000000291e+01
1.377541329407745004e+08 3.637259999999999849e+01
1.372058811944794953e+08 3.661830000000000496e+01
1.386504644630612135e+08 3.686410000000000053e+01
1.375503024831050038e+08 3.710990000000000322e+01
1.383935857790848911e+08 3.735559999999999548e+01
1.389376563804776073e+08 3.760139999999999816e+01
1.391741520533030033e+08 3.784709999999999752e+01
1.387468919784164131e+08 3.809290000000000020e+01
1.393570768427838087e+08 3.833869999999999578e+01
1.389410536099775136e+08 3.858440000000000225e+01
1.399351192138290107e+08 3.883019999999999783e+01
1.402897319841054082e+08 3.907590000000000430e+01
1.397916538689764142e+08 3.932169999999999987e+01
1.407825837117814124e+08 3.956750000000000256e+01
1.416316160450246036e+08 3.981319999999999482e+01
1.412479966272057891e+08 4.005899999999999750e+01
1.420442421637178063e+08 4.030469999999999686e+01
1.425747240649254024e+08 4.055049999999999955e+01
1.422059999282053113e+08 4.079630000000000223e+01
1.435677443315246105e+08 4.104200000000000159e+01
1.436403916478480101e+08 4.128780000000000427e+01
1.436309840820980072e+08 4.153349999999999653e+01
1.439957884092881978e+08 4.177930000000000632e+01
1.436712275931532085e+08 4.202510000000000190e+01
1.455367992101716995e+08 4.227080000000000126e+01
1.447724348475595117e+08 4.251659999999999684e+01
1.450554456749010086e+08 4.276239999999999952e+01
1.455550916567218006e+08 4.300809999999999889e+01
1.468556870054050088e+08 4.325390000000000157e+01
1.471603874599502981e+08 4.349960000000000093e+01
1.472654385212318003e+08 4.374540000000000362e+01
1.476950504990820885e+08 4.399119999999999919e+01
1.468274643260987103e+08 4.423689999999999856e+01
1.486347613443104923e+08 4.448269999999999413e+01
1.501193267793540061e+08 4.472840000000000060e+01
1.488093238559491038e+08 4.497419999999999618e+01
1.499387538509686887e+08 4.521999999999999886e+01
1.512030255322692990e+08 4.546569999999999823e+01
1.496220325751416981e+08 4.571150000000000091e+01
1.525198227743656039e+08 4.595720000000000027e+01
1.528140703884615898e+08 4.620300000000000296e+01
1.534921987335684896e+08 4.644880000000000564e+01
1.542335667948569953e+08 4.669449999999999790e+01
1.541765988053742051e+08 4.694030000000000058e+01
1.546231966224443913e+08 4.718599999999999994e+01
1.558788447438625097e+08 4.743180000000000263e+01
1.560066308027457893e+08 4.767759999999999820e+01
1.562193462052637935e+08 4.792330000000000467e+01
1.574135837744343877e+08 4.816910000000000025e+01
1.569716898049106002e+08 4.841479999999999961e+01
1.577909315148988068e+08 4.866059999999999519e+01
1.589843851616890132e+08 4.890640000000000498e+01
1.594654773511204123e+08 4.915209999999999724e+01
1.591184429365549982e+08 4.939789999999999992e+01
1.617980299448922873e+08 4.964359999999999928e+01
1.605943847362039983e+08 4.988940000000000197e+01
1.612492555161396861e+08 5.013519999999999754e+01
1.618502941379177868e+08 5.038090000000000401e+01
1.615981192055400014e+08 5.062669999999999959e+01
1.630701412155961990e+08 5.087250000000000227e+01
1.640665587366167903e+08 5.111819999999999453e+01
1.640414719432139099e+08 5.136399999999999721e+01
1.653692446227363944e+08 5.160969999999999658e+01
1.661294278419417143e+08 5.185549999999999926e+01
1.658153198054473996e+08 5.210130000000000194e+01
1.671352528571873903e+08 5.234700000000000131e+01
1.678363775011258125e+08 5.259280000000000399e+01
1.691701606235625148e+08 5.283850000000000335e+01
1.669860385358799994e+08 5.308430000000000604e+01
1.687159844876652956e+08 5.333010000000000161e+01
1.689498669368583858e+08 5.357580000000000098e+01
1.706061202796773911e+08 5.382159999999999656e+01
1.708609084209837914e+08 5.406730000000000302e+01
1.699669287789821923e+08 5.431309999999999860e+01
1.716725718662245870e+08 5.455890000000000128e+01
1.720015751995179951e+08 5.480460000000000065e+01
1.729506936346701086e+08 5.505040000000000333e+01
1.736886644856483936e+08 5.529609999999999559e+01
1.732496449355686009e+08 5.554189999999999827e+01
1.743976287429147959e+08 5.578769999999999385e+01
1.744836033941453099e+08 5.603340000000000032e+01
1.751455298468357921e+08 5.627919999999999590e+01
1.759600678124527931e+08 5.652490000000000236e+01
1.760852406407257915e+08 5.677069999999999794e+01
1.769496909327901006e+08 5.701650000000000063e+01
1.767753897981426120e+08 5.726219999999999999e+01
1.774772983599754870e+08 5.750800000000000267e+01
1.775964608029029965e+08 5.775380000000000535e+01
1.791139526514062881e+08 5.799949999999999761e+01
1.778580432389762104e+08 5.824530000000000030e+01
1.806962521176733971e+08 5.849099999999999966e+01
1.806364095467567146e+08 5.873680000000000234e+01
1.802122854016354978e+08 5.898259999999999792e+01
1.811527801886830032e+08 5.922830000000000439e+01
1.813715059748019874e+08 5.947409999999999997e+01
1.831085075554802120e+08 5.971980000000000643e+01
1.840179051670191884e+08 5.996560000000000201e+01
1.839073663422904909e+08 6.021140000000000470e+01
1.846346230590660870e+08 6.045709999999999695e+01
1.829673941806302071e+08 6.070289999999999964e+01
1.847477751001999080e+08 6.094859999999999900e+01
1.863865199537394047e+08 6.119440000000000168e+01
1.856127480672453940e+08 6.144019999999999726e+01
1.856020339053798020e+08 6.168590000000000373e+01
1.871250134953993857e+08 6.193169999999999931e+01
1.860980214638828039e+08 6.217739999999999867e+01
1.883728219780696034e+08 6.242319999999999425e+01
1.884193371011846960e+08 6.266899999999999693e+01
1.894607018758870959e+08 6.291469999999999629e+01
1.899590412785389125e+08 6.316049999999999898e+01
1.896193238561508954e+08 6.340619999999999834e+01
1.906635630983959138e+08 6.365200000000000102e+01
1.917467392122169137e+08 6.389780000000000371e+01
1.923702514820193052e+08 6.414350000000000307e+01
1.930596166554994881e+08 6.438930000000000575e+01
1.936099589285146892e+08 6.463500000000000512e+01
1.928455946566168070e+08 6.488080000000000780e+01
1.938668376613371074e+08 6.512659999999999627e+01
1.952003594571242034e+08 6.537230000000000985e+01
1.960533115946637988e+08 6.561810000000001253e+01
1.962396336178810894e+08 6.586390000000000100e+01
1.962158533747381866e+08 6.610960000000000036e+01
1.983916131738621891e+08 6.635539999999998884e+01
1.971879680057959855e+08 6.660110000000000241e+01
1.985753219270932078e+08 6.684689999999999088e+01
1.992260116007550061e+08 6.709269999999999357e+01
2.000739986996716857e+08 6.733839999999999293e+01
1.984517170963501036e+08 6.758419999999999561e+01
1.986707041729826033e+08 6.782989999999999498e+01
2.008333979551267028e+08 6.807569999999999766e+01
2.003768699072940946e+08 6.832150000000000034e+01
2.011519484305256903e+08 6.856719999999999970e+01
2.027797178124966025e+08 6.881300000000000239e+01
2.031596787110495865e+08 6.905870000000000175e+01
2.034115922943483889e+08 6.930450000000000443e+01
2.029503605477508903e+08 6.955030000000000712e+01
2.050082645185048878e+08 6.979600000000000648e+01
2.037445154334335029e+08 7.004180000000000916e+01
2.052316940950999856e+08 7.028749999999999432e+01
2.056001568824917972e+08 7.053329999999999700e+01
2.050087871119926870e+08 7.077909999999999968e+01
2.062406550107037127e+08 7.102479999999999905e+01
2.065288921928508878e+08 7.127060000000000173e+01
2.054600887576689124e+08 7.151630000000000109e+01
2.057590401246094108e+08 7.176210000000000377e+01
2.055405756604050100e+08 7.200789999999999225e+01
2.082340126851102114e+08 7.225360000000000582e+01
2.072135535604035854e+08 7.249939999999999429e+01
2.070570221990695894e+08 7.274510000000000787e+01
2.080568369605554938e+08 7.299089999999999634e+01
2.071301921009058952e+08 7.323669999999999902e+01
2.088990749387216866e+08 7.348239999999999839e+01
2.080142415794331133e+08 7.372820000000000107e+01
2.084723375041753948e+08 7.397400000000000375e+01
2.102467080548476875e+08 7.421970000000000312e+01
2.093135302400403023e+08 7.446550000000000580e+01
2.088920192427898943e+08 7.471119999999999095e+01
2.089871402014054954e+08 7.495699999999999363e+01
2.100946191944730878e+08 7.520279999999999632e+01
2.106410417013216913e+08 7.544849999999999568e+01
2.096806864505060911e+08 7.569429999999999836e+01
2.110272743133653104e+08 7.593999999999999773e+01
2.105067225900866091e+08 7.618580000000000041e+01
2.102401750094738901e+08 7.643160000000000309e+01
2.096691883565407991e+08 7.667730000000000246e+01
2.092414056251148880e+08 7.692310000000000514e+01
2.104293715411050916e+08 7.716880000000000450e+01
2.101275456029484868e+08 7.741460000000000719e+01
2.098006328646602035e+08 7.766039999999999566e+01
2.109104637773889005e+08 7.790610000000000923e+01
2.102271089496290088e+08 7.815189999999999770e+01
2.106026274982470870e+08 7.839760000000001128e+01
2.110698696020287871e+08 7.864339999999999975e+01
2.111819764105806053e+08 7.888920000000000243e+01
2.112781425624021888e+08 7.913489999999998759e+01
2.118525264675137997e+08 7.938069999999999027e+01
2.110646432549489141e+08 7.962639999999998963e+01
2.107850296232138872e+08 7.987219999999999231e+01
2.100355605880542994e+08 8.011799999999999500e+01
2.086691123042922020e+08 8.036369999999999436e+01
2.085679810019499063e+08 8.060949999999999704e+01
2.110165601539919078e+08 8.085519999999999641e+01
2.091768593145621121e+08 8.110099999999999909e+01
2.099461887280088961e+08 8.134680000000000177e+01
2.103695290329906940e+08 8.159250000000000114e+01
2.098586461580005884e+08 8.183830000000000382e+01
2.079713848626891971e+08 8.208410000000000650e+01
2.096326033722277880e+08 8.232980000000000587e+01
2.091640545953229964e+08 8.257560000000000855e+01
2.077403770039016902e+08 8.282130000000000791e+01
2.080819237350179851e+08 8.306710000000001060e+01
2.074416869232380986e+08 8.331289999999999907e+01
2.085894093663029969e+08 8.355860000000001264e+01
2.061188793075093031e+08 8.380440000000000111e+01
2.055724568203487098e+08 8.405010000000000048e+01
2.072263583192679882e+08 8.429589999999998895e+01
2.053918838804995120e+08 8.454169999999999163e+01
2.046625366063502133e+08 8.478739999999999100e+01
2.044636712087362111e+08 8.503319999999999368e+01
2.029459180340814888e+08 8.527889999999999304e+01
2.020359977792117000e+08 8.552469999999999573e+01
2.032302354251407087e+08 8.577049999999999841e+01
2.039637638783347011e+08 8.601619999999999777e+01
2.028322432972818017e+08 8.626200000000000045e+01
2.007492525134369135e+08 8.650769999999999982e+01
2.006418494923704863e+08 8.675350000000000250e+01
2.004333152661559880e+08 8.699930000000000518e+01
2.003321839386430085e+08 8.724500000000000455e+01
1.991084170162953138e+08 8.749080000000000723e+01
1.980978881741881073e+08 8.773650000000000659e+01
1.975491137955276966e+08 8.798230000000000928e+01
1.989027573201762140e+08 8.822810000000001196e+01
1.973928437351742089e+08 8.847379999999999711e+01
1.967682861991457045e+08 8.871959999999999980e+01
1.971545188540543914e+08 8.896539999999998827e+01
1.954410360974105000e+08 8.921110000000000184e+01
1.950498383876799047e+08 8.945689999999999031e+01
1.953521869449934959e+08 8.970260000000000389e+01
1.946434840230993032e+08 8.994839999999999236e+01
1.929158899917229116e+08 9.019419999999999504e+01
1.936922750831579864e+08 9.043989999999999441e+01
1.930624911320137978e+08 9.068569999999999709e+01
1.912285393363268971e+08 9.093139999999999645e+01
1.914456972707068920e+08 9.117719999999999914e+01
1.909058077337198853e+08 9.142300000000000182e+01
1.891674994913825095e+08 9.166870000000000118e+01
1.902723652954587936e+08 9.191450000000000387e+01
1.893661035655865967e+08 9.216020000000000323e+01
1.875086329226883054e+08 9.240600000000000591e+01
1.883033105060307086e+08 9.265180000000000859e+01
1.867876478875037134e+08 9.289749999999999375e+01
1.869384301756874025e+08 9.314329999999999643e+01
1.853305211894487143e+08 9.338899999999999579e+01
1.837053650418263972e+08 9.363479999999999848e+01
1.844935095508860052e+08 9.388060000000000116e+01
1.821471070573790073e+08 9.412630000000000052e+01
1.833706126448529065e+08 9.437210000000000321e+01
1.829253213917495012e+08 9.461780000000000257e+01
1.808310937797803879e+08 9.486360000000000525e+01
1.809941581573300958e+08 9.510939999999999372e+01
1.800392907404896915e+08 9.535510000000000730e+01
1.793974860051968098e+08 9.560089999999999577e+01
1.782178823518466055e+08 9.584660000000000935e+01
1.786639575941200852e+08 9.609239999999999782e+01
1.763334956384676099e+08 9.633820000000000050e+01
1.769773909144366086e+08 9.658389999999999986e+01
1.753778441915856898e+08 9.682970000000000255e+01
1.752863818237605095e+08 9.707550000000000523e+01
1.746910922489649951e+08 9.732119999999999038e+01
1.744595617478435040e+08 9.756699999999999307e+01
1.731840532633402944e+08 9.781269999999999243e+01
1.723261359488632977e+08 9.805849999999999511e+01
1.724429464840919971e+08 9.830429999999999779e+01
1.712147371063913107e+08 9.854999999999999716e+01
1.713715297659645081e+08 9.879579999999999984e+01
1.699959353148761094e+08 9.904149999999999920e+01
1.702358281337141991e+08 9.928730000000000189e+01
1.684925548004187047e+08 9.953310000000000457e+01
1.685638954959541857e+08 9.977880000000000393e+01
1.672719237517628968e+08 1.000250000000000057e+02
1.684878510196619928e+08 1.002699999999999960e+02
1.662310816410760880e+08 1.005160000000000053e+02
1.656182835705215037e+08 1.007620000000000005e+02
1.672849898058758080e+08 1.010079999999999956e+02
1.656112279331552088e+08 1.012530000000000001e+02
1.631966205878987908e+08 1.014989999999999952e+02
1.634386039264790118e+08 1.017450000000000045e+02
1.641661220252301991e+08 1.019909999999999997e+02
1.636643854072838128e+08 1.022360000000000042e+02
1.621738096215355992e+08 1.024819999999999993e+02
1.619247706251535118e+08 1.027279999999999944e+02
1.607867170241465867e+08 1.029740000000000038e+02
1.605894195313543975e+08 1.032189999999999941e+02
1.579385779326305091e+08 1.034650000000000034e+02
1.589326435225259960e+08 1.037109999999999985e+02
1.586067760596848130e+08 1.039569999999999936e+02
1.582958038931441903e+08 1.042030000000000030e+02
1.571713390299541056e+08 1.044479999999999933e+02
1.575797839671103954e+08 1.046940000000000026e+02
1.560808459149838984e+08 1.049399999999999977e+02
1.557155189459581971e+08 1.051860000000000070e+02
1.550619547798323929e+08 1.054309999999999974e+02
1.547491534074895084e+08 1.056770000000000067e+02
1.549132630642243922e+08 1.059230000000000018e+02
1.525328888112826943e+08 1.061689999999999969e+02
1.529118044378778040e+08 1.064140000000000015e+02
1.517118177414771914e+08 1.066599999999999966e+02
1.508578202407667935e+08 1.069060000000000059e+02
1.512051160515128970e+08 1.071520000000000010e+02
1.502157542249290049e+08 1.073970000000000056e+02
1.500119237196593881e+08 1.076430000000000007e+02
1.489211692997212112e+08 1.078889999999999958e+02
1.485080205743317902e+08 1.081350000000000051e+02
1.488770060092911124e+08 1.083799999999999955e+02
1.475257143990702033e+08 1.086260000000000048e+02
1.464927119064466059e+08 1.088719999999999999e+02
1.469740654571686089e+08 1.091179999999999950e+02
1.452451647992722988e+08 1.093629999999999995e+02
1.461305208474982083e+08 1.096089999999999947e+02
1.444857655732246935e+08 1.098550000000000040e+02
1.440872508426569998e+08 1.101009999999999991e+02
1.424644465673448145e+08 1.103469999999999942e+02
1.419457240570957065e+08 1.105919999999999987e+02
1.419274315821351111e+08 1.108379999999999939e+02
1.412968636926605999e+08 1.110840000000000032e+02
1.397320726932437122e+08 1.113299999999999983e+02
1.403357244828299880e+08 1.115750000000000028e+02
1.394182259943647087e+08 1.118209999999999980e+02
1.397273689187175035e+08 1.120669999999999931e+02
1.389771159153217971e+08 1.123130000000000024e+02
1.380758192813920975e+08 1.125580000000000069e+02
1.370104129937180877e+08 1.128040000000000020e+02
1.361686975960805118e+08 1.130499999999999972e+02
1.360895173243499994e+08 1.132960000000000065e+02
1.338842281777808964e+08 1.135409999999999968e+02
1.338544375762076974e+08 1.137870000000000061e+02
1.328496578025157005e+08 1.140330000000000013e+02
1.326839801928603947e+08 1.142789999999999964e+02
1.310912278397900015e+08 1.145240000000000009e+02
1.310974995465517938e+08 1.147699999999999960e+02
1.298131061194429994e+08 1.150160000000000053e+02
1.300056998190179020e+08 1.152620000000000005e+02
1.302492511167487055e+08 1.155079999999999956e+02
1.289606765619336069e+08 1.157530000000000001e+02
1.289964775321549028e+08 1.159989999999999952e+02
1.268293413584568948e+08 1.162450000000000045e+02
1.270224576627341956e+08 1.164909999999999997e+02
1.267705440809306949e+08 1.167360000000000042e+02
1.257168972280770987e+08 1.169819999999999993e+02
1.251111548517099023e+08 1.172279999999999944e+02
1.242388648688116074e+08 1.174740000000000038e+02
1.233461918311496973e+08 1.177189999999999941e+02
1.222878412030221969e+08 1.179650000000000034e+02
1.227289513191981018e+08 1.182109999999999985e+02
1.215919430205536038e+08 1.184569999999999936e+02
1.223500356489903927e+08 1.187019999999999982e+02
1.198363876008826941e+08 1.189479999999999933e+02
1.191143572610929012e+08 1.191940000000000026e+02
1.189523381874008030e+08 1.194399999999999977e+02
1.185253394284476042e+08 1.196850000000000023e+02
1.173585405583848953e+08 1.199309999999999974e+02
1.181547860320945978e+08 1.201770000000000067e+02
1.165092468187431991e+08 1.204230000000000018e+02
1.145767770143758059e+08 1.206680000000000064e+02
1.157331230295346975e+08 1.209140000000000015e+02
1.147563046087484956e+08 1.211599999999999966e+02
1.137246087710552961e+08 1.214060000000000059e+02
1.132466523725764006e+08 1.216520000000000010e+02
1.128374234734144062e+08 1.218970000000000056e+02
1.126019731537912041e+08 1.221430000000000007e+02
1.123999718794946969e+08 1.223889999999999958e+02
1.109266432753165960e+08 1.226350000000000051e+02
1.113471089806718975e+08 1.228799999999999955e+02
1.100783948499995023e+08 1.231260000000000048e+02
1.094470429930365980e+08 1.233719999999999999e+02
1.086037596509519070e+08 1.236179999999999950e+02
1.079679653079825938e+08 1.238629999999999995e+02
1.085569831842405051e+08 1.241089999999999947e+02
1.067384493615799993e+08 1.243550000000000040e+02
1.065280858610288948e+08 1.246009999999999991e+02
1.060859304803714007e+08 1.248460000000000036e+02
1.070334809232272059e+08 1.250919999999999987e+02
1.048114672890094966e+08 1.253379999999999939e+02
1.050558025168464929e+08 1.255840000000000032e+02
1.038066874849132001e+08 1.258289999999999935e+02
1.036180136232789010e+08 1.260750000000000028e+02
1.035511153940618932e+08 1.263209999999999980e+02
1.026469442479801029e+08 1.265669999999999931e+02
1.015817992744950950e+08 1.268119999999999976e+02
1.014545359162621945e+08 1.270580000000000069e+02
1.003125625077190995e+08 1.273040000000000020e+02
1.017848458105317950e+08 1.275499999999999972e+02
9.988295054781231284e+07 1.277960000000000065e+02
9.914158247829966247e+07 1.280409999999999968e+02
9.892337931607276201e+07 1.282870000000000061e+02
9.834507563681972027e+07 1.285329999999999870e+02
9.732148071592724323e+07 1.287789999999999964e+02
9.788880892336246371e+07 1.290240000000000009e+02
9.707923601406271756e+07 1.292700000000000102e+02
9.638751896752463281e+07 1.295159999999999911e+02
9.641417373727412522e+07 1.297620000000000005e+02
9.536888915478619933e+07 1.300070000000000050e+02
9.541409772639523447e+07 1.302529999999999859e+02
9.401080319895856082e+07 1.304989999999999952e+02
9.377979531624642015e+07 1.307450000000000045e+02
9.349077412922851741e+07 1.309900000000000091e+02
9.335488713809314370e+07 1.312359999999999900e+02
9.263416343628700078e+07 1.314819999999999993e+02
9.181544427368175983e+07 1.317280000000000086e+02
9.101135916247011721e+07 1.319730000000000132e+02
9.059638116573475301e+07 1.322189999999999941e+02
9.104141105904273689e+07 1.324650000000000034e+02
9.095125528060430288e+07 1.327110000000000127e+02
8.990466410947729647e+07 1.329559999999999889e+02
8.943297944741672277e+07 1.332019999999999982e+02
8.836495995081417263e+07 1.334480000000000075e+02
8.790503473753000796e+07 1.336939999999999884e+02
8.804379626548974216e+07 1.339399999999999977e+02
8.752193796279290318e+07 1.341850000000000023e+02
8.720286482587033510e+07 1.344310000000000116e+02
8.746261805140608549e+07 1.346769999999999925e+02
8.559495583564421535e+07 1.349230000000000018e+02
8.604286028945201635e+07 1.351680000000000064e+02
8.563310871406275034e+07 1.354139999999999873e+02
8.476238668533089757e+07 1.356599999999999966e+02
8.497954455790553987e+07 1.359060000000000059e+02
8.308392097229121625e+07 1.361510000000000105e+02
8.347929987851160765e+07 1.363969999999999914e+02
8.308548893418331444e+07 1.366430000000000007e+02
8.258636554734560847e+07 1.368890000000000100e+02
8.283514327614201605e+07 1.371339999999999861e+02
8.233445197002804279e+07 1.373799999999999955e+02
8.209220727339702845e+07 1.376260000000000048e+02
8.139238925049577653e+07 1.378720000000000141e+02
8.140179681848865747e+07 1.381169999999999902e+02
8.068002782428887486e+07 1.383629999999999995e+02
7.996531450259472430e+07 1.386090000000000089e+02
8.005991277277158201e+07 1.388549999999999898e+02
7.983491527291283011e+07 1.391009999999999991e+02
7.927438141158275306e+07 1.393460000000000036e+02
7.901201496590377390e+07 1.395920000000000130e+02
7.889259121103027463e+07 1.398379999999999939e+02
7.890617991071699560e+07 1.400840000000000032e+02
7.735210309733949602e+07 1.403290000000000077e+02
7.709653101620756090e+07 1.405749999999999886e+02
7.822021192960354686e+07 1.408209999999999980e+02
7.595612555535133183e+07 1.410670000000000073e+02
7.594227555094580352e+07 1.413120000000000118e+02
7.624697599078738689e+07 1.415579999999999927e+02
7.506606577023066580e+07 1.418040000000000020e+02
7.438872134451371431e+07 1.420500000000000114e+02
7.398262829237759113e+07 1.422949999999999875e+02
7.372052319004574418e+07 1.425409999999999968e+02
7.423558716707310081e+07 1.427870000000000061e+02
7.408767939826865494e+07 1.430329999999999870e+02
7.341843595439763367e+07 1.432779999999999916e+02
